Author,Title,URL,Publish Date,Views,Rating,Keywords,Streams,FPS,Itag
BoxBox,BoxBox teaches a Master Class on TFT unit swapping,https://www.youtube.com/watch?v=OEiDjVQKA7M,2022-03-24,35204,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,The Recombobulator augment turns my INSANE board into complete garbage,https://www.youtube.com/watch?v=0VUbVO7mBeY,2022-03-24,60882,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""25fps"" vcodec=""avc1.4d401e"" progressive=""False"" type=""video"">",25,135
BoxBox,This 2 star unit carried me for 20 straight wins (ft. 7 Innovators),https://www.youtube.com/watch?v=-zIIPw84P8I,2022-03-23,70810,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,Maximum Debonair VIP Talon 3 has the ranged touch of death,https://www.youtube.com/watch?v=yOUxXGgimHQ,2022-03-22,80548,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,My Augments turn Kaisa into an immortal tank,https://www.youtube.com/watch?v=fZlXUBPCU5A,2022-03-21,84332,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,Tiny Titans can enhance me from Mr.100 to Mr. 135,https://www.youtube.com/watch?v=0OBkNdxjNw4,2022-03-20,98371,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,VIP Draven 3 cannot lose... every axe is a one shot,https://www.youtube.com/watch?v=bJOecJDNqoM,2022-03-19,79401,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,Backfoot and Phalanx makes the Seraphine sisters the perfect backline,https://www.youtube.com/watch?v=Pm-SZlCOvyI,2022-03-18,72036,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,This is why VIP Zeri is the best unit in TFT,https://www.youtube.com/watch?v=gK8jb8ZEdeU,2022-03-17,114137,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,This unit is the easiest 3 cost unit to 3 star and is ridiculously OP,https://www.youtube.com/watch?v=ED956YtrZrU,2022-03-16,93128,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,I did not know this was possible with the True Twos Augment (ft. Re-Roll Syndicates),https://www.youtube.com/watch?v=NzlQwiIlEJI,2022-03-15,108180,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,My Jayce (from Arcane) gives me 3 big pumps to win the game,https://www.youtube.com/watch?v=fHLD6V6W83I,2022-03-14,79653,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,The Best Split Push Jax build in Season 12,https://www.youtube.com/watch?v=nKCkW55fXGQ,2022-03-13,40007,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,The most NSFW Mercenary Cashout ever posted on YouTube,https://www.youtube.com/watch?v=Xj47O165MZQ,2022-03-13,134147,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,Debonair Assassin Comp vs filthy Yordle abuser,https://www.youtube.com/watch?v=vp-A618Qqy4,2022-03-12,71682,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,It's ass eating time (ft. yougelly),https://www.youtube.com/watch?v=eMwlzbpKmVo,2022-03-11,43479,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,My Syndicate Sniper Zyra one shots the ENTIRE backline,https://www.youtube.com/watch?v=vnfDUDVFeuo,2022-03-11,103516,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,The Rank 1 TFT player faces my 9 Chemtech Tahm Kench carry,https://www.youtube.com/watch?v=Z5DquozgjYM,2022-03-10,101908,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,This broken trait gives me my first Challenger Mr.100 game,https://www.youtube.com/watch?v=mvBvt0g18Zw,2022-03-09,123673,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,I cannot believe double jungling with King Nidhogg actually worked,https://www.youtube.com/watch?v=DEvzwaL4HrQ,2022-03-08,40669,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,BoxBox reveals how to build a comp around the Double Trouble augment,https://www.youtube.com/watch?v=fcc_R9eGX8E,2022-03-08,96708,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,BoxBox reveals the most broken standalone unit in TFT,https://www.youtube.com/watch?v=RKuvJNhx3EE,2022-03-07,84930,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,Max Innovators and Max Scrap gives me a Dragon and 1.2k shield for my entire team,https://www.youtube.com/watch?v=eu6OIec2zpM,2022-03-06,111445,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,This tiger girl Vtuber shows no mercy to stream snipers (Jhin Pentakill),https://www.youtube.com/watch?v=LQSYzbNidKI,2022-03-05,41058,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,Innovators Irelia requires no items if you get these augments,https://www.youtube.com/watch?v=ZllDxLVUwqA,2022-03-05,88395,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,Double Titans Trydnamere 3 gets HUGE and coggers the entire board,https://www.youtube.com/watch?v=aI_Flf3BP6c,2022-03-04,90301,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,BoxBox shows you his BM Assassin Riven build (FULL lethality),https://www.youtube.com/watch?v=5p9LYJpuoV8,2022-03-03,69199,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,Top TFT Betrayal Moments (ft. Toast),https://www.youtube.com/watch?v=TCgw1bbqGg4,2022-03-03,58378,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135
BoxBox,Full Hextech comp gives my team INFINITE shields and bonus damage,https://www.youtube.com/watch?v=MucFOl3FpZI,2022-03-02,96302,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,I am the reason why Powder turned into Jinx,https://www.youtube.com/watch?v=1sfewSIx7VI,2022-03-01,49611,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,This hextech augment let's me see and change the future,https://www.youtube.com/watch?v=2MW0mL-Ukbw,2022-03-01,98222,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,Why did Riot give Debonair VIP Talon 3 a 1k true damage bleed?,https://www.youtube.com/watch?v=GjXOAua4PuY,2022-02-28,106443,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,"3-star Alistar is so BIG! 8 second AoE stun, there's literally no counterplay except...",https://www.youtube.com/watch?v=zge6uhv2lTo,2022-02-27,114588,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
BoxBox,This is the most broken 7 Mutant Buff in the game,https://www.youtube.com/watch?v=G7zqIvz8XlQ,2022-02-26,114514,,"['boxbox', 'league of legends', 'league', 'lol', 'boxbox riven', 'boxbox league', 'funny', 'funny tft', 'boxbox otv', 'boxbox justfriends', 'boxbox cosplay', 'boxbox cosplaying', 'riven cosplay', 'challenger league', 'set 5 tft', 'set 5 tft reckoning', 'boxbox league of legends', 'riven outplays', 'challenger montage', 'boxbox twitch highlights', 'boxbox vod', 'riven boxbox', 'challenger riven', 'riven montage', 'riven combos', 'riven commentary', 'riven guide', 'riven highlights', 'riven combos boxbox', 'riven gameplay', 'riven top']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397
